Gene dn_damaging_DD dn_lof_DD mut_damaging mut_lof BF PP
SLC25A28 0 0 3.36394e-06 7.62719770899475e-07 0.313698118273616 0.00940050208129451
SLC25A29 0 0 5.25405e-06 5.6581824763933e-07 0.260015912131506 0.00780437745453812
SLC25A3 0 0 3.44334e-06 9.5146104047897e-07 0.26985067265602 0.00809717757754647
SLC25A30 0 0 2.27485e-06 1.02544099190026e-06 0.314767202592488 0.00943223684625061
SLC25A31 0 0 2.70921e-06 9.3127936800751e-07 0.31183309767126 0.00934513582658761
SLC25A32 0 0 3.27829e-06 8.0829357541569e-07 0.308142866817913 0.00923556691378709
SLC25A33 0 0 2.66282e-06 7.06306656231445e-07 0.370015942244919 0.0110694807353614
SLC25A34 0 0 3.14858e-06 7.5029502435228e-07 0.328815445357235 0.00984905692577634
SLC25A35 0 0 1.95472e-06 9.1303108031568e-07 0.361526991272545 0.0108182707350497
SLC25A36 0 0 2.55314e-06 8.71984182734305e-07 0.334660316060482 0.0100223745494411
SLC25A37 0 0 4.28797e-06 8.76528288907275e-07 0.245599975253049 0.00737487418363847
SLC25A38 0 0 3.29958e-06 8.0579976320251e-07 0.307540502325333 0.00921767943825646
SLC25A39 0 0 2.86843e-06 1.26683268359831e-06 0.237946508171975 0.00714669837422487
SLC25A3P1 0 0 1.04146e-10 4.6642705721345e-08 0.96650702455617 0.0284073211623522
SLC25A4 0 0 2.28499e-06 4.38288038310383e-07 0.480766650915491 0.0143352279228949
SLC25A40 0 0 2.28875e-06 1.18766550233759e-06 0.279302993022998 0.00837842888959992
SLC25A41 0 0 7.68549e-07 8.90970540143145e-07 0.454968557079286 0.0135764384044043
SLC25A42 0 0 4.87534e-06 7.9209362974894e-07 0.235665549689097 0.00707867497416102
SLC25A44 0 0 3.16304e-06 9.59045607815435e-07 0.282000370312622 0.00845865939373229
SLC25A45 0 0 1.34881e-06 7.94547220054265e-07 0.439220599138551 0.0131126752008802
SLC25A46 0 0 2.68427e-06 1.0874123371022e-06 0.279814714846525 0.00839365048718282
SLC25A47 0 0 3.70194e-06 1.00104671487318e-06 0.248758457501499 0.00746900868220366
SLC25A48 0 0 1.45475e-06 3.20573258855736e-07 0.607839468697883 0.0180558001283479
SLC25A51 0 0 1.25482e-06 7.7092355649871e-07 0.454441540295828 0.013560925283287
SLC25A52 0 0 1.5827e-06 4.94726666776176e-07 0.523360325611912 0.0155854679349523
SLC26A1 0 0 7.91824e-06 1.32773692236475e-06 0.0951152302650646 0.00286908409638835
SLC26A10 0 0 1.04146e-10 1.3716113605667e-06 0.370027189372606 0.0110698134823026
SLC26A11 0 0 5.20976e-06 1.32534352198745e-06 0.151325038497622 0.00455688713473103
SLC26A2 0 0 5.42824e-06 8.3241254984784e-07 0.207974651179919 0.00625212497107107
SLC26A3 0 0 5.70376e-06 1.7935024572987e-06 0.0992766894620266 0.00299423573046773
SLC26A4 1 0 5.74402e-06 1.8478913852767e-06 1.99701153514647 0.0569701108007999
SLC26A4-AS1 0 0 1.04146e-10 4.59571866358552e-08 0.966990672343867 0.0284211323978987
SLC26A5 0 0 5.55263e-06 1.97337824216875e-06 0.0895902275896501 0.00270287672790776
SLC26A6 0 0 1.04146e-10 1.80143123825648e-06 0.271785760108117 0.00815476858360619
SLC26A7 0 0 2.84264e-06 1.75675367911367e-06 0.168113090784645 0.00505987179394234
SLC26A8 0 0 2.26923e-06 2.34463664004376e-06 0.122336600670348 0.00368717002476895
SLC26A9 1 0 4.62815e-06 1.96273290654529e-06 2.25646212540557 0.0638986871663869
SLC27A1 0 0 8.60074e-06 1.55587545066139e-06 0.0719866377202917 0.00217294232163647
SLC27A2 0 0 5.83558e-06 1.17206834177591e-06 0.151687718717309 0.00456775872439898
SLC27A3 0 0 5.67403e-06 1.7006498401893e-06 0.106652808789327 0.00321598780911746
SLC27A4 0 0 9.53143e-06 1.34569088567509e-06 0.0717077002052938 0.00216454071837089
SLC27A5 0 0 5.7697e-06 1.62374910344089e-06 0.110858984912765 0.00334239609277962
SLC27A6 0 0 3.84365e-06 1.3247998978675e-06 0.192116915153922 0.00577816493177478
SLC28A1 0 0 6.1229e-06 1.97930571191426e-06 0.0808731523359828 0.0024405302789914
SLC28A2 0 0 4.22178e-06 1.42088044586232e-06 0.167784036728011 0.00505001793189631
SLC28A3 0 0 4.11892e-06 1.80284515364708e-06 0.129872266214614 0.00391340277087821
SLC29A1 0 0 4.52126e-06 1.03950188724299e-06 0.209595841683207 0.00630055406507809
SLC29A2 0 0 3.52427e-06 1.04070473642589e-06 0.249417440647562 0.00748864657567725
SLC29A3 0 0 2.86047e-06 7.20151779342865e-07 0.353680701082271 0.0105859652032334
SLC29A4 0 0 5.36155e-06 1.01653723520977e-06 0.184164667188111 0.00554031587982676
SLC2A1 0 2 5.53367e-06 9.2030495875332e-07 1411.3554025693 0.977114107131179
SLC2A1-AS1 0 0 1.04146e-10 1.40487083553091e-07 0.902561640825632 0.0265778072867119
SLC2A10 0 0 3.61485e-06 8.06934260933945e-07 0.290666474914205 0.00871633525431918
SLC2A11 0 0 4.09869e-06 1.36702719179658e-06 0.178211128997157 0.00536217305699452
SLC2A12 0 0 3.30386e-06 9.73800213701285e-07 0.272148812582551 0.00816557280618178
SLC2A13 0 0 4.64201e-06 1.35219887955694e-06 0.163811793760508 0.00493104963043381
SLC2A14 0 0 3.80474e-06 1.02204195383844e-06 0.240625495437026 0.00722658000223862
SLC2A2 0 0 3.34537e-06 1.3759159247822e-06 0.202164021602967 0.00607850786301421
SLC2A3 0 0 3.54625e-06 9.2883849747189e-07 0.269367446619918 0.00808279502703303
SLC2A4 0 0 5.12634e-06 1.29306639023859e-06 0.157137826559877 0.00473110087333534
SLC2A4RG 0 0 1.04146e-10 6.8552215599426e-07 0.607310339168265 0.0180403659513408
SLC2A5 0 0 6.04865e-06 1.18311761953789e-06 0.14507250850805 0.0043694258940332
SLC2A6 1 0 5.8718e-06 9.54866494288275e-07 3.70899068109898 0.100881954787955
SLC2A7 0 0 4.3721e-06 1.21307665302518e-06 0.189805963923483 0.00570905688897686
SLC2A8 0 0 5.3527e-06 1.00180640433713e-06 0.186419737154929 0.0056077758204751
SLC2A9 0 0 3.51227e-06 1.18374105322691e-06 0.225437076622643 0.00677352385662629
SLC30A1 0 0 2.94519e-06 6.59167369435385e-07 0.364148987526066 0.0108958760022113
SLC30A10 0 0 2.97139e-06 6.59285535667195e-07 0.362430138675745 0.010845003267682
SLC30A2 0 0 3.45135e-06 8.6813481460774e-07 0.286204398377784 0.00858367767678654
SLC30A3 1 0 4.21571e-06 7.7405016391844e-07 5.72727735037788 0.147671375925341
SLC30A4 0 0 1.34197e-06 1.01212980850444e-06 0.375740166777124 0.0112388033194082
SLC30A5 0 0 3.47675e-06 1.78989277003688e-06 0.146744702929004 0.00441956797796987
SLC30A6 0 0 1.40279e-06 1.87759318783177e-06 0.199474738057094 0.00599813361752294
SLC30A7 0 0 2.78632e-06 8.91711573725325e-07 0.316516197050886 0.00948414972181699
SLC30A8 0 0 2.30786e-06 1.0141857697787e-06 0.315471173844495 0.00945313246213829
SLC30A9 0 0 4.15552e-06 2.24023996675128e-06 0.094403781750947 0.00284768486409672
SLC31A1 0 0 9.14371e-07 4.23928518917459e-07 0.621661120099337 0.0184587920260853
SLC31A2 0 0 7.99114e-07 2.73673501339574e-07 0.708106407953201 0.0209717551531662
SLC32A1 0 0 4.97153e-06 8.8111166715747e-07 0.217302148100878 0.00653069655453413
SLC33A1 0 0 4.06956e-06 9.9226008002679e-07 0.234692955199672 0.00704966714685242
SLC34A1 0 0 5.31297e-06 1.22198304520549e-06 0.160134253833298 0.00482088229162783
SLC34A2 0 0 6.82861e-06 1.36422571717965e-06 0.11143071771617 0.00335957591345872
SLC34A3 0 0 2.67671e-06 1.19225717079271e-06 0.259783276534329 0.00779744934335832
SLC35A1 0 0 1.04146e-10 7.2568019270423e-07 0.589892072212349 0.0175320215850738
SLC35A3 0 0 2.3196e-06 9.3173364022273e-07 0.33413652490939 0.0100068450749041
SLC35A4 0 1 1.05397e-06 5.6523691489466e-07 46.7840087199145 0.5859671472757
SLC35A5 0 0 2.06514e-06 7.5339478217983e-07 0.397852529216831 0.0118923428415848
SLC35B1 0 0 2.5215e-06 7.3696753700081e-07 0.371105849471058 0.0111017246649471
SLC35B2 0 0 3.20122e-06 9.84313644717625e-07 0.275034347961905 0.00825143622868432
SLC35B3 0 0 2.89525e-06 8.9393359911616e-07 0.30995538533158 0.00928938654374367
SLC35B4 0 0 2.68466e-06 9.3314094927493e-07 0.312776084063857 0.00937313072773832
SLC35C1 0 0 3.57381e-06 4.93845780430828e-07 0.367387508625145 0.010991712229142
SLC35C2 0 0 3.51377e-06 7.50855439134295e-07 0.308151302209009 0.0092358174018079
SLC35D1 0 0 1.68075e-06 9.92173354724055e-07 0.358636602881404 0.0107327075438776
SLC35D2 0 0 2.4289e-06 8.23996138944185e-07 0.35424070525772 0.0106025488925009
SLC35D3 0 0 6.64383e-07 5.1940485107155e-07 0.606922725717136 0.018029059348329
SLC35E1 0 0 1.37943e-06 7.33650906161925e-07 0.456496036938586 0.0136213981251237
SLC35E2 0 0 1.04146e-10 7.0301255080024e-07 0.599660737981966 0.0178171805442548
SLC35E2B 0 0 1.04146e-10 9.066559866143e-07 0.517469743174179 0.0154127523635448
SLC35E3 0 0 1.85225e-06 8.469687864113e-07 0.386253466406678 0.0115496357718957
SLC35E4 0 0 1.5919e-06 5.2528868560023e-07 0.511026723090342 0.0152237695624112
SLC35F1 0 0 1.83732e-06 1.30255739438936e-06 0.27875387271492 0.00836209432272321
SLC35F2 0 0 2.7402e-06 7.47006077778315e-07 0.354355979948647 0.0106059625117222
SLC35F3 0 0 2.52853e-06 1.17598883961833e-06 0.269872710943158 0.00809783350655023
SLC35F4 0 0 2.6047e-06 7.79360604894695e-07 0.354592781097873 0.0106129748093048
SLC35F5 0 1 1.88506e-06 1.66485846941976e-06 18.0092031251285 0.352666186826124
SLC35F6 0 0 3.92476e-06 6.12378866475015e-07 0.316926430947872 0.00949632531408024
SLC35G1 0 0 2.0745e-06 6.76469641521615e-07 0.419953456426802 0.0125446816936085
SLC35G2 0 0 4.01491e-07 7.33136772965955e-07 0.54524246668608 0.0162265357396576
SLC35G3 0 0 1.26182e-07 4.59512332265858e-07 0.699236936402924 0.0207145123000425
SLC35G5 0 0 1.14701e-07 4.47217513936254e-07 0.706993707279383 0.0209394907126427
SLC35G6 0 0 1.04146e-10 4.96908019216865e-07 0.696373122355289 0.0206314237210173
SLC36A1 0 0 3.69298e-06 1.24399657962737e-06 0.20909468089851 0.00628558361865029
SLC36A2 0 0 3.6178e-06 9.81273848448105e-07 0.256102200719207 0.00768781049617815
SLC36A3 0 0 2.89402e-06 1.15796720558677e-06 0.256202605901929 0.00769080133154204
SLC36A4 0 0 2.77045e-06 1.06025212003606e-06 0.281016536692645 0.00842939785495272
SLC37A1 0 0 4.65809e-06 2.0119884555159e-06 0.101772514984761 0.00306928006354872
SLC37A2 1 0 6.23601e-06 1.66011048425419e-06 2.08940538657863 0.0594491980961976
SLC37A3 0 0 4.3674e-06 1.8369530001937e-06 0.121347407961263 0.00365746524522327
SLC37A4 0 0 1.04146e-10 1.27077150205205e-06 0.397888581539871 0.0118934076766601
SLC38A1 0 0 2.0285e-06 1.3819171971204e-06 0.254408041797501 0.00763734274890585
SLC38A10 0 0 3.38461e-06 2.46400644169605e-06 0.0921820920854611 0.00278085408291029
SLC38A11 0 0 2.91879e-06 8.74248879983095e-07 0.313089585340272 0.00938243744398497
SLC38A2 0 0 4.81245e-06 1.2583495215924e-06 0.170140774191081 0.00512058855145747
SLC38A3 0 0 1.04146e-10 1.39203806911614e-06 0.364629065250655 0.0109100839180203
SLC38A4 0 0 4.23155e-06 1.52317767684371e-06 0.155623756347241 0.00468572889537452
SLC38A6 0 0 2.8242e-06 1.53246162525516e-06 0.198111154533704 0.00595737541857158
SLC38A7 0 1 3.51505e-06 1.15635554263203e-06 19.5333158698982 0.371426600836379
SLC38A8 0 0 3.82793e-06 9.72040036885575e-07 0.248461509596712 0.00746015929245627
SLC38A9 0 0 3.17299e-06 1.3552889001281e-06 0.211535061901773 0.00635847731789074
SLC39A1 0 0 1.7422e-06 6.93409166074405e-07 0.440296952545704 0.0131443867245579
SLC39A10 0 0 2.49788e-06 1.439926697918e-06 0.224387117498298 0.00674218928934574
SLC39A11 0 0 3.69629e-06 8.4585444248214e-07 0.278571455085908 0.00835666786461157
SLC39A12 0 0 3.68481e-06 1.41594039770402e-06 0.185017853282968 0.00556583983759399
SLC39A13 0 0 3.33135e-06 8.75991959305665e-07 0.290674371093092 0.00871656997632498
SLC39A14 0 0 3.06828e-06 1.13884350902325e-06 0.25185902991558 0.0075613998880476
SLC39A2 0 0 1.56166e-06 6.6622809604889e-07 0.463873656503271 0.0138384927038565
SLC39A3 0 0 2.22871e-06 3.27742631775994e-07 0.526272553259779 0.0156708338938943
SLC39A4 0 0 3.02723e-06 1.1791850632451e-06 0.24642289094024 0.00739940184665327
SLC39A5 0 0 2.904e-06 1.32654166864774e-06 0.226498363261253 0.00680519446870398
SLC39A6 0 0 1.90907e-06 1.75775271487645e-06 0.198439619265262 0.00596719370059052
SLC39A7 0 0 2.6322e-06 8.83221974969045e-07 0.327312230342126 0.00980447236384192
SLC39A8 0 0 3.05639e-06 1.01848283829317e-06 0.275296295878905 0.00825923014484018
SLC39A9 0 0 2.90399e-06 9.04450467485715e-07 0.307130395265851 0.00920550076123209
SLC3A1 0 0 5.47961e-06 1.37857747277048e-06 0.138996559939156 0.00418719120309593
SLC3A2 0 0 4.25252e-06 1.47897018115336e-06 0.160058197600199 0.00481860363257582
SLC40A1 0 0 3.59449e-06 1.50605154409777e-06 0.176192519771853 0.00530175738520488
SLC41A1 0 0 4.65419e-06 1.2228212479545e-06 0.179427255444905 0.00539856739452046
SLC41A2 0 0 3.11492e-06 1.08823329436638e-06 0.259077282048826 0.00777642355817732
SLC41A3 0 0 3.60485e-06 1.4891055154443e-06 0.178025969166495 0.00535663164843866
SLC43A1 0 0 5.3169e-06 1.51084399203531e-06 0.129992752613697 0.00391701913102144
SLC43A2 0 0 7.09248e-06 1.38889914114991e-06 0.104665083980993 0.00315623952337979
SLC43A3 0 0 4.13964e-06 1.4831569440524e-06 0.162761384384026 0.00489958521229843
SLC44A1 0 0 4.77232e-06 1.76465593762953e-06 0.119086016898445 0.00358955056677875
SLC44A2 0 0 6.57898e-06 1.90385310701119e-06 0.0789472525967242 0.00238255036860503
SLC44A3 0 0 2.67295e-06 1.7857439349782e-06 0.169697686987008 0.00510732142345234
SLC44A4 0 1 6.36848e-06 2.31306962678391e-06 5.13123759317895 0.134368162552907
SLC44A5 0 0 3.85763e-06 2.57702697681793e-06 0.0782676461822213 0.00236208896210847
SLC45A1 0 0 5.25887e-06 1.42891639974048e-06 0.139269118222699 0.00419536741745197
SLC45A2 0 0 5.38404e-06 8.2834713202015e-07 0.210187014211855 0.00631821272142553
SLC45A3 0 0 4.06157e-06 8.65504968618975e-07 0.257575350851639 0.00773169038207236
SLC45A4 0 0 6.41208e-06 1.29870914466072e-06 0.125419422770441 0.00377973370042106
SLC46A1 0 0 1.04146e-10 6.4550716256466e-07 0.625185893350541 0.0185615093841232
SLC46A2 0 0 1.8862e-06 8.4587993060481e-07 0.384210921211683 0.0114892619089106
SLC46A3 0 0 2.30837e-06 1.16369857663282e-06 0.28317767306948 0.00849367289245503
SLC47A1 0 0 4.58523e-06 1.55016115733008e-06 0.143494171189278 0.00432209355647337
SLC47A2 0 0 3.22788e-06 1.60896595621671e-06 0.174577676010147 0.0052534208687844
SLC48A1 0 0 1.04146e-10 3.4695764034453e-07 0.776562301237332 0.0229526558494538
SLC4A1 0 0 1.08255e-05 2.08438235996665e-06 0.0341200739599825 0.00103110516514471
SLC4A10 0 0 1.2265e-05 3.18530758296854e-06 0.0123578821656668 0.000373699706349688
SLC4A11 0 0 8.73782e-06 2.33772724886612e-06 0.0402218834727865 0.00121527713576371
SLC4A1AP 0 0 4.95222e-06 1.73271662729681e-06 0.118092291697818 0.00355970382750112
SLC4A2 0 0 1.50592e-05 2.8761425549445e-06 0.00985545224259723 0.000298049316430378
SLC4A3 0 0 1.62857e-05 2.91543044048269e-06 0.00791405018131664 0.00023935134435143
SLC4A4 0 0 1.32696e-05 2.37638348081879e-06 0.0186610487472722 0.000564198572103424
SLC4A5 0 0 1.59441e-05 2.78871669149966e-06 0.00912971779163058 0.000276107661362239
SLC4A7 0 0 1.3083e-05 3.06607327243008e-06 0.0117875414521771 0.000356458873331564
SLC4A8 0 0 1.35146e-05 2.90736150194778e-06 0.0123093944189026 0.000372233993077958
SLC4A9 0 0 8.91795e-06 2.15706966241286e-06 0.0443952739185747 0.00134120419824205
SLC50A1 0 0 9.46965e-07 7.28967486568255e-07 0.49528750336509 0.014761810995006
SLC51A 0 0 1.78239e-06 1.119464585227e-06 0.321228738846402 0.00962399821312844
SLC51B 0 0 3.51517e-07 2.63000105029569e-07 0.774161461920033 0.0228833186711935
SLC52A1 0 0 2.47831e-06 5.40580935886355e-07 0.431210040299808 0.0128766040790062
SLC52A2 0 0 2.47924e-06 6.79150804143245e-07 0.389908732250679 0.0116576602725393
SLC52A3 0 0 4.52544e-06 6.22425295766735e-07 0.283236080056807 0.00849540987741253
SLC5A1 0 0 6.32691e-06 1.57975218356626e-06 0.103976679444146 0.00313554535578122
SLC5A10 1 0 8.41106e-06 1.73277320105963e-06 1.34330044870805 0.039049476868011
SLC5A11 0 0 8.61461e-06 1.69622027575508e-06 0.0649391462277016 0.0019606283651352
SLC5A12 0 0 4.13722e-06 1.78377154064883e-06 0.131237538204518 0.00395437942933606
SLC5A2 0 0 1.04548e-05 1.51488797420882e-06 0.0545203978928406 0.00164658576666504
SLC5A3 0 0 6.66066e-06 9.2024506135799e-07 0.15794860072159 0.00475539555414798
SLC5A4 0 0 4.73044e-06 1.821719313939e-06 0.115152600115122 0.00347139912098065
SLC5A5 0 0 5.37531e-06 1.51326304346136e-06 0.128462756325661 0.00387109483875522
SLC5A6 0 0 5.49584e-06 1.74282918356614e-06 0.106706621172044 0.00321760523607601
SLC5A7 0 0 4.70235e-06 1.29117312453881e-06 0.169379586516818 0.0050977964895304
SLC5A8 0 0 5.13319e-06 1.38044810958214e-06 0.147383712119099 0.00443872784465657
SLC5A9 0 0 8.61209e-06 1.89566831163573e-06 0.0563176463434201 0.00170077265258693
SLC6A1 6 2 5.61583e-06 1.49108834268866e-06 168393242906.324 0.999999999803694
SLC6A1-AS1 0 0 1.04146e-10 9.23421151128915e-08 0.934812581554142 0.0275013854467368
SLC6A10P 0 0 1.04146e-10 3.62282219255866e-07 0.767954264899027 0.0227040067725577
SLC6A11 0 0 5.32508e-06 1.45898402555804e-06 0.134738156200536 0.0040594299980907
SLC6A12 1 0 6.43145e-06 1.64836607603338e-06 2.03386901770271 0.0579606261605156
SLC6A13 1 0 7.50029e-06 1.52853739595615e-06 1.82904740607876 0.0524297070913274
SLC6A15 0 0 5.45837e-06 1.47255108251361e-06 0.130391349166798 0.0039289826900011
SLC6A16 0 0 1.67882e-06 1.59992756387475e-06 0.231599700493646 0.00695739893145765
SLC6A17 0 0 6.73761e-06 1.3232383018888e-06 0.116560521032213 0.00351369328029459
SLC6A18 0 0 5.44531e-06 1.50301451385863e-06 0.127855960827905 0.00385288012256876
SLC6A19 0 0 7.0553e-06 1.84423253579583e-06 0.0759677126203364 0.00229283695608645
SLC6A2 0 0 7.50118e-06 1.66817351213743e-06 0.0799075886600032 0.00241146247665269
SLC6A20 0 0 5.66029e-06 1.40038384491026e-06 0.132633071233594 0.00399626084485429
SLC6A3 0 1 6.46223e-06 1.62884412668162e-06 8.29496330713251 0.20059583398973
SLC6A4 0 0 6.15578e-06 1.7130298677491e-06 0.097307253705578 0.00293501087802885
SLC6A5 0 0 5.70979e-06 2.05049269165845e-06 0.0825195305949663 0.00249008975090155
SLC6A6 0 0 1.25035e-06 1.58536534131994e-06 0.252814717140278 0.00758987409568875
SLC6A7 0 0 5.43621e-06 1.55340574532819e-06 0.123504679964616 0.00372224436537267
SLC6A9 0 0 8.66033e-06 1.67776066403652e-06 0.0653032616647013 0.00197159998364078
SLC7A1 0 0 7.40437e-06 1.12342823807913e-06 0.120194839412675 0.00362285216678136
SLC7A10 0 0 5.99847e-06 1.05281512238634e-06 0.160751627403605 0.00483937853381373
SLC7A11 0 0 3.9554e-06 1.15519782355137e-06 0.212871316613954 0.00639838645173475
SLC7A11-AS1 0 0 1.04146e-10 2.44804305011499e-07 0.83650069359591 0.0246805161716859
SLC7A13 0 0 4.7757e-07 8.53311950930335e-07 0.492930892253222 0.014692605284237
SLC7A14 0 0 5.08368e-06 1.29344742417274e-06 0.158260934423684 0.00476475425276021
SLC7A2 0 0 5.9687e-06 1.54063928172189e-06 0.11371488231377 0.00342820615356937
SLC7A4 0 0 5.23304e-06 7.6837708113343e-07 0.225323343577 0.00677012974780943
SLC7A5 0 0 7.35494e-06 1.04959136437019e-06 0.127839451845107 0.00385238454854839
SLC7A6 0 0 5.47278e-06 9.76269991180165e-07 0.185990731698281 0.00559494291802969
SLC7A6OS 0 0 2.4246e-06 7.51709337785525e-07 0.373560399362381 0.011174332627021
SLC7A7 0 0 4.8342e-06 1.16909758502472e-06 0.180760126524135 0.00543845242444053
SLC7A8 0 0 6.22255e-06 1.43155022003887e-06 0.11774565670298 0.00354929215401247
SLC7A9 0 0 4.37112e-06 1.08367071437322e-06 0.208409584807949 0.00626511801084881
SLC8A1 0 0 1.05373e-05 1.71824960817236e-06 0.046482954995194 0.00140418556199723
SLC8A1-AS1 0 0 1.04146e-10 1.79934055174969e-07 0.876980145171685 0.0258439751456771
SLC8A2 0 0 1.54426e-05 1.41441061586009e-06 0.0263405195180672 0.000796195004402107
SLC8A3 0 0 1.24563e-05 1.76706572824195e-06 0.0328550464697065 0.000992914121154723
SLC9A1 0 0 6.75828e-06 1.65816299574591e-06 0.0913049144713254 0.00275446518329185
SLC9A2 0 0 5.89626e-06 2.42594238273055e-06 0.0611453908096338 0.00184629961474291
SLC9A3 0 0 7.39121e-06 2.12626841165503e-06 0.0586567570003307 0.00177128782834814
SLC9A3R1 0 0 3.14279e-06 6.4467067816478e-07 0.355337524114473 0.0106350279380786
SLC9A3R2 0 0 2.52817e-06 1.11837651837223e-06 0.281340854231975 0.00843904401645794
SLC9A4 0 0 4.69367e-06 1.58221083511749e-06 0.137605288645822 0.00414545369891487
SLC9A5 0 0 6.41615e-06 2.34962314126799e-06 0.0590518932619025 0.00178319868100251
SLC9A8 0 0 5.46398e-06 1.27478892599096e-06 0.150184233657787 0.00452268917473632
SLC9A9 0 0 2.94324e-06 1.64320017504723e-06 0.179147103265207 0.0053901836726872
SLC9A9-AS1 0 0 1.04146e-10 1.37719934785003e-07 0.904384319214588 0.0266300505449626
SLC9B1 0 0 2.1811e-06 1.34005419814532e-06 0.255126499769168 0.00765874570992603
SLC9B2 0 0 3.62844e-06 1.11598868505603e-06 0.23193083089083 0.00696727698833874
SLC9C1 0 0 5.93516e-07 2.71154446752981e-06 0.127483838077095 0.00384170945589606
SLC9C2 0 0 1.08946e-06 2.72350153213973e-06 0.115533100987551 0.00348282977930728
SLCO1A2 0 0 4.46506e-06 1.36403634909476e-06 0.167511978748581 0.00504187072858171
SLCO1B1 0 0 3.94941e-06 1.69890535582519e-06 0.144136009063807 0.00434134200450702
SLCO1B3 0 0 4.28554e-06 1.39165566956805e-06 0.169447817910303 0.00509983956856569
SLCO1B7 0 0 3.75117e-06 1.47150383196305e-06 0.17570927434428 0.00528729307248316
