Gene dn_damaging_EPI dn_lof_EPI mut_damaging mut_lof BF PP
HIGD1A 0 0 1.04146e-10 3.65023904074177e-07 0.983464364438758 0.0152356860226035
HIGD1B 0 0 1.04146e-10 3.39692111400434e-07 0.984602589729125 0.0152530502818585
HIGD1C 0 0 1.04146e-10 4.03432129417026e-07 0.981741138591853 0.0152093960894146
HIGD2A 0 0 1.1212e-06 1.9320015112953e-07 0.952387012142173 0.0147613470168415
HIGD2B 0 0 1.04146e-10 8.928584194878e-08 0.995926535326491 0.0154257700184123
HILPDA 0 0 1.04146e-10 1.25847762943107e-07 0.994264878291247 0.0154004292032481
HILS1 0 0 1.04146e-10 4.59571866358552e-08 0.997899391725973 0.0154558550323568
HINFP 0 0 3.77819e-06 1.62343980106425e-06 0.811724446628593 0.0126086625720472
HINT1 0 0 8.19983e-07 5.2049021429657e-07 0.948382995845961 0.0147001997912384
HINT2 0 0 1.36474e-06 5.1878845690022e-07 0.93022832271838 0.0144228559437626
HINT3 0 0 9.01118e-07 3.43187599076182e-07 0.953331694568991 0.0147757726022116
HIP1 0 0 6.52692e-06 3.34410362877901e-06 0.680738548107302 0.0105955930172713
HIP1R 0 0 8.99391e-06 3.0284551079307e-06 0.63282564110707 0.00985718690096642
HIPK1 0 0 6.26646e-06 2.74166239266201e-06 0.706169481179968 0.0109870726638824
HIPK2 0 0 1.04146e-10 2.58577228634536e-06 0.888717973142739 0.0137881269675404
HIPK3 1 0 4.31983e-06 2.85455880501739e-06 38.3086426864206 0.376034896729187
HIPK4 0 0 3.84538e-06 1.03889035038266e-06 0.831674725562607 0.0129145517542231
HIRA 0 0 7.26846e-06 2.81377001544462e-06 0.679295357961764 0.0105733674898746
HIRIP3 0 0 1.3855e-06 1.42243877581482e-06 0.891986750853834 0.0138381390456892
HIST1H1A 0 0 1.28566e-06 1.30506317820705e-07 0.949539041543235 0.0147178550908904
HIST1H1B 0 0 1.20002e-06 1.19812047025822e-07 0.952905211434789 0.0147692601285234
HIST1H1C 0 0 1.1698e-06 1.018888711803e-07 0.954712705379398 0.0147968602933609
HIST1H1D 0 0 1.49717e-06 1.13482889172734e-07 0.943146342214524 0.0146202169227362
HIST1H1E 0 0 1.32621e-06 9.89493543956475e-08 0.949536196132879 0.0147178116361423
HIST1H1T 0 0 8.60669e-07 3.71128775107868e-07 0.953489354076525 0.0147781800692748
HIST1H2AA 0 0 7.42332e-07 2.21560189940522e-07 0.964080523080434 0.0149398807099246
HIST1H2AB 0 0 1.04146e-10 1.8520268588364e-07 0.991573347577636 0.015359379708671
HIST1H2AC 0 0 2.99466e-06 1.93895554450596e-07 0.890923509369394 0.0138218720794316
HIST1H2AD 0 0 1.04146e-10 3.76772131297499e-07 0.982936940593695 0.0152276396711617
HIST1H2AE 0 0 1.04146e-10 2.17102451348548e-07 0.990129879156 0.0153373634470053
HIST1H2AG 0 0 1.04146e-10 1.79720870839924e-07 0.991821616354926 0.015363166287614
HIST1H2AH 0 0 1.33783e-06 1.77563046455826e-07 0.945741684170282 0.0146598589170304
HIST1H2AI 0 0 1.04146e-10 1.78924634916951e-07 0.991857682769607 0.0153637163677585
HIST1H2AJ 0 0 1.04146e-10 1.77000690307293e-07 0.991944835555368 0.0153650456078815
HIST1H2AK 0 0 1.04146e-10 2.93096754428071e-07 0.986699752699802 0.0152850420647592
HIST1H2AL 0 0 1.04146e-10 2.76032357216303e-07 0.98746892568415 0.015296775116916
HIST1H2AM 0 0 1.04146e-10 2.20922814953769e-07 0.989957150938119 0.0153347288726771
HIST1H2BA 0 0 1.80776e-06 1.00898261301487e-07 0.933310112594006 0.0144699465849635
HIST1H2BB 0 0 1.04146e-10 9.7747628585137e-08 0.995541714514858 0.0154199014907952
HIST1H2BC 0 0 1.04146e-10 1.05267597264906e-07 0.995199852454951 0.0154146880266049
HIST1H2BD 0 0 4.42004e-07 1.33816500433687e-07 0.978367591009161 0.015157924400939
HIST1H2BE 0 0 1.04146e-10 1.02167392156827e-07 0.995340775041805 0.0154168371306821
HIST1H2BF 0 0 1.04146e-10 9.9550033989393e-08 0.995459765230036 0.0154186517529858
HIST1H2BG 0 0 1.04146e-10 1.04021305331532e-07 0.995256501320411 0.0154155519368507
HIST1H2BH 0 0 1.04146e-10 9.80636806874595e-08 0.995527344196144 0.0154196823416974
HIST1H2BI 0 0 1.04146e-10 1.07810424908049e-07 0.995084281143535 0.0154129255287054
HIST1H2BJ 0 0 1.04146e-10 9.6223854179286e-08 0.995611000755147 0.0154209581129672
HIST1H2BK 0 0 1.04146e-10 1.48086621627479e-07 0.993255555062433 0.0153850360559147
HIST1H2BL 0 0 1.04146e-10 1.05316440728073e-07 0.995197632394577 0.0154146541700636
HIST1H2BM 0 0 1.04146e-10 9.99497413820165e-08 0.995441592816988 0.0154183746207699
HIST1H2BN 0 0 1.04146e-10 1.1051944730352e-07 0.994961171348921 0.015411048059687
HIST1H2BO 0 0 1.04146e-10 1.01955734007115e-07 0.995350396893604 0.0154169838659442
HIST1H3A 0 0 1.04146e-10 1.2915719529157e-07 0.994114611618881 0.0153981375228599
HIST1H3B 0 0 1.04146e-10 3.01166076502208e-07 0.986336242999842 0.0152794969491695
HIST1H3C 0 0 1.04146e-10 2.06302354989623e-07 0.990618344833951 0.0153448137986079
HIST1H3D 0 0 1.04146e-10 3.13598059240525e-07 0.985776469820902 0.0152709578334934
HIST1H3E 0 0 1.04146e-10 2.14913085977008e-07 0.990228879704571 0.0153388734678293
HIST1H3F 0 0 1.04146e-10 2.06004749684252e-07 0.990631808374905 0.0153450191504649
HIST1H3G 0 0 1.04146e-10 2.85206290471542e-07 0.987055337223628 0.0152904662262667
HIST1H3H 0 0 1.04146e-10 1.21749695595714e-07 0.994450985482799 0.0154032674638692
HIST1H3I 0 0 1.04146e-10 3.50356061125046e-07 0.984123266296039 0.0152457380111934
HIST1H3J 0 0 1.04146e-10 2.86090627201714e-07 0.987015478002777 0.0152898582082582
HIST1H4A 0 0 1.04146e-10 7.7489729464042e-08 0.996463246006574 0.0154339547537396
HIST1H4B 0 0 1.04146e-10 2.52237998388916e-07 0.988542470513984 0.0153131506243603
HIST1H4C 0 0 1.04146e-10 2.15230729973967e-07 0.990214515587594 0.0153386543772522
HIST1H4D 0 0 1.04146e-10 7.64472323133335e-08 0.99651069270843 0.0154346783003311
HIST1H4E 0 0 1.04146e-10 1.85930922921834e-07 0.991540370839292 0.0153588767474513
HIST1H4F 0 0 1.04146e-10 1.80707878625716e-07 0.99177691056713 0.0153624844400503
HIST1H4G 0 0 1.04146e-10 9.3963790775185e-08 0.995713775215781 0.0154225254297096
HIST1H4H 0 0 1.04146e-10 2.57471946064332e-07 0.988306225208026 0.0153095470612101
HIST1H4I 0 0 1.04146e-10 7.11829064939045e-08 0.996750320778311 0.0154383325333017
HIST1H4J 0 0 1.04146e-10 7.9210378930735e-08 0.996384939902873 0.0154327606090979
HIST1H4K 0 0 1.04146e-10 7.9210378930735e-08 0.996384939902873 0.0154327606090979
HIST1H4L 0 0 1.04146e-10 1.76591918920929e-07 0.991963353500095 0.0153653280401024
HIST2H2AA3 0 0 1.04146e-10 5.49376379297275e-07 0.97522122064434 0.0151099140050208
HIST2H2AA4 0 0 1.04146e-10 5.49376379297275e-07 0.97522122064434 0.0151099140050208
HIST2H2AB 0 0 2.77757e-06 2.06973151600636e-07 0.897292948165255 0.0139193127069363
HIST2H2AC 0 0 3.35628e-06 2.00047866170857e-07 0.879294187616716 0.0136439152888638
HIST2H2BA 0 0 1.04146e-10 4.28025374071006e-08 0.998043185909815 0.0154580477455235
HIST2H2BE 0 0 1.30205e-06 1.03767679419807e-07 0.950144498342553 0.0147271014635789
HIST2H2BF 0 0 1.96438e-06 1.68125723261331e-07 0.925275795141839 0.0143471704614514
HIST2H3A 0 0 1.04146e-10 2.53068671513965e-07 0.988504972480734 0.0153125786506051
HIST2H3C 0 0 1.04146e-10 2.53068671513965e-07 0.988504972480734 0.0153125786506051
HIST2H3D 0 0 1.04146e-10 1.25237033858059e-07 0.994292611326492 0.0154008521518417
HIST2H4A 0 0 1.04146e-10 2.0609597388399e-07 0.990627681409998 0.0153449562041874
HIST2H4B 0 0 1.04146e-10 2.0609597388399e-07 0.990627681409998 0.0153449562041874
HIST3H2A 0 0 3.92464e-06 1.00186554252067e-07 0.865648972566679 0.0134350285411767
HIST3H2BB 0 0 1.04146e-10 1.08467829829063e-07 0.995054404369151 0.015412469897718
HIST3H3 0 0 1.04146e-10 2.1477744282299e-07 0.990235013661804 0.0153389670267863
HIST4H4 0 0 1.04146e-10 2.54135333676193e-07 0.98845682361769 0.0153118442141518
HIVEP1 0 0 6.33072e-07 4.45844610047025e-06 0.797871974835042 0.0123961569410852
HIVEP2 0 0 1.17727e-05 3.98087911016886e-06 0.549306314255619 0.00856739660397573
HIVEP3 0 0 9.09393e-06 4.08415757760704e-06 0.600996874876283 0.00936605071276803
HJURP 0 0 2.92223e-08 1.51149794761803e-06 0.932361433047506 0.0144554509663506
HK1 0 0 1.28394e-05 2.59456785168484e-06 0.563501930373408 0.00878685670721046
HK2 0 0 9.93174e-06 2.18515652092915e-06 0.636168970458915 0.00990874813557891
HK3 0 0 8.4312e-06 2.03158522135201e-06 0.675555114623437 0.010515762060424
HKDC1 0 0 8.38066e-06 2.50415649574939e-06 0.662341918418576 0.0103122050504975
HKR1 0 0 1.04146e-10 1.67689515087886e-06 0.926315502147666 0.0143630604285828
HLA-A 0 0 1.04146e-10 1.00618265845221e-06 0.955097763731929 0.0148027398775708
HLA-B 0 0 1.04146e-10 1.02867900005124e-06 0.954117752881957 0.0147877756275716
HLA-C 0 0 1.04146e-10 1.00801663637194e-06 0.95501783151936 0.0148015193717714
HLA-DMA 0 0 6.47573e-07 5.07013389624975e-07 0.954814903695552 0.0147984208003237
HLA-DMB 0 0 6.89581e-07 6.4271524913078e-07 0.94749846835246 0.0146866907301898
HLA-DOA 0 0 1.12503e-06 4.28884013637317e-07 0.942063714876737 0.0146036796207444
HLA-DOB 0 0 1.03081e-06 6.22877656677405e-07 0.936896362564021 0.0145247398575691
HLA-DPA1 0 0 8.04395e-09 5.68310942368355e-07 0.974102753357483 0.0150928462096265
HLA-DPB1 0 0 4.01207e-07 8.48492620125185e-07 0.948337407134766 0.0146995035407785
HLA-DPB2 0 0 1.04146e-10 1.83867531633253e-07 0.991633810236412 0.0153603018838196
HLA-DQA1 0 0 1.04146e-10 4.38133314985644e-07 0.980186880334851 0.0151856827609382
HLA-DQA2 0 0 1.04146e-10 4.15434215645802e-07 0.981203283805309 0.0152011901646063
HLA-DQB1 0 0 6.1998e-07 7.2576258420505e-07 0.946257520550579 0.0146677375692604
HLA-DQB2 0 0 1.04146e-10 7.47909008943795e-07 0.966422776681059 0.0149756338927373
HLA-DRA 0 0 9.83059e-07 6.04754178919365e-07 0.939268335839233 0.0145609772014734
HLA-DRB1 0 0 8.0759e-07 9.00474178938445e-07 0.932486658201776 0.0144573644040952
HLA-DRB5 0 0 7.65554e-07 8.90894335312525e-07 0.934292853089314 0.0144849621978767
HLA-DRB6 0 0 1.04146e-10 2.30617845767026e-07 0.989518952184287 0.0153280450885975
HLA-E 0 0 1.04146e-10 9.1934804537579e-07 0.958890187051056 0.0148606439030732
HLA-F 0 0 1.04146e-10 1.13480134485928e-06 0.949508539941234 0.0147173892740723
HLA-F-AS1 0 0 1.04146e-10 2.25277052027533e-07 0.989760322424684 0.0153317266862166
HLA-G 0 0 1.04146e-10 8.93568734761975e-07 0.960019028259267 0.0148778781249531
HLA-H 0 0 1.04146e-10 3.89752052743432e-07 0.982354556505513 0.015218754696278
HLA-J 0 0 1.04146e-10 2.77364313631883e-07 0.987408866126039 0.0152958589716517
HLA-L 0 0 1.04146e-10 2.75044410757844e-07 0.987513475814833 0.0152974546811085
HLCS 0 0 4.14017e-06 1.56905035755084e-06 0.80334143573397 0.0124800728388348
HLF 0 0 3.99017e-06 4.76844784388253e-07 0.848908337520666 0.0131786349013633
HLTF 0 0 1.04146e-10 2.7258606965991e-06 0.88306289197877 0.0137015926276751
HLTF-AS1 0 0 1.04146e-10 9.10378842049665e-08 0.995846844394959 0.0154245547353295
HLX 0 0 8.98615e-07 9.1412272654607e-07 0.928888423812529 0.014402380497039
HM13 0 0 3.70477e-06 1.04652804360534e-06 0.835549713453377 0.012973943323554
HM13-AS1 0 0 1.04146e-10 9.31982036049485e-08 0.995748592093749 0.0154230563880734
HMBOX1 0 0 1.38266e-06 1.68134077757851e-06 0.881604183574647 0.0136792689335972
HMBS 0 0 4.65051e-06 1.23111185482281e-06 0.801167401590167 0.0124467191518562
HMCN1 0 0 3.51402e-05 1.35691430054934e-05 0.157280218239884 0.00246815231326049
HMG20A 0 0 2.63299e-06 1.36951593035457e-06 0.855308602047154 0.0132766748208968
HMG20B 0 0 3.81706e-07 9.1913722180131e-07 0.945942002308703 0.0146629185008967
HMGA1 0 0 2.38592e-08 6.04045887868085e-07 0.971966636959878 0.015060247458993
HMGA1P7 0 0 1.04146e-10 1.66635673106127e-07 0.992414494931793 0.0153722087145729
HMGA2 0 0 8.43121e-07 3.76094825232584e-07 0.953869394043873 0.0147839832466003
HMGB1 0 0 5.30525e-07 6.06682089966295e-07 0.954453390887959 0.0147929006944948
HMGB2 0 0 8.85754e-07 5.5084625195184e-07 0.944852714563356 0.0146462809005109
HMGB4 0 0 8.58971e-07 5.61362390100015e-07 0.945300860542976 0.0146531258759147
HMGCL 0 0 3.14016e-06 8.1812365473161e-07 0.861422525440603 0.0133703103462422
HMGCLL1 0 0 3.03485e-06 9.52983396234225e-07 0.859348823123052 0.0133385533194253
HMGCR 0 0 9.68012e-06 2.33581316043529e-06 0.637459483582191 0.00992864915053993
HMGCS1 0 0 4.70128e-06 1.10586857128714e-06 0.804307586549287 0.0124948946483051
HMGCS2 0 0 4.73512e-06 1.54429590366093e-06 0.787432959735569 0.0122359554351018
HMGN1 0 0 1.04146e-10 3.26607432271139e-07 0.985191045389845 0.0152620272598062
HMGN2 0 0 1.04146e-10 3.00020236289654e-07 0.986387852899392 0.0152802842300629
HMGN2P46 0 0 1.04146e-10 2.28931952672295e-07 0.989595137451302 0.0153292071382971
HMGN3 0 0 1.04146e-10 4.21020074569699e-07 0.980953064706564 0.0151973725836716
HMGN4 0 0 1.04146e-10 2.01500456137152e-07 0.990835603534858 0.0153481275135502
HMGXB3 0 0 5.52428e-06 2.65012459457567e-06 0.728036958996471 0.0113234494218886
HMGXB4 0 0 1.18791e-06 1.49973168925939e-06 0.895124696378634 0.0138861446285716
HMHA1 0 0 8.47909e-06 2.8299153022716e-06 0.650313446152619 0.0101268265673678
HMHB1 0 0 1.04146e-10 1.02421963885834e-07 0.995329202490213 0.0154166606467803
HMMR 0 0 1.7983e-06 2.04336955173052e-06 0.854430155494543 0.0132632198383727
HMOX1 0 0 2.84979e-06 6.4515120951051e-07 0.877263137426473 0.0136128287133562
HMOX2 0 0 3.01917e-06 8.74386994702125e-07 0.862917916957074 0.0133932097553856
HMSD 0 0 1.04146e-10 3.5274306198078e-07 0.984016007923844 0.0152441017269612
HMX1 0 0 1.04146e-10 7.08674309939565e-07 0.96815511545547 0.0150020753994666
HMX2 0 0 2.47763e-06 3.66806121022244e-07 0.90032326704582 0.0139656642190948
HMX3 0 0 3.05452e-06 5.4706338638022e-07 0.874807493850654 0.0135752408365215
HN1 0 0 7.91634e-07 5.43201512667055e-07 0.948357649892039 0.0146998126970198
HN1L 0 0 1.64392e-06 3.92865548521771e-07 0.926336672063241 0.0143633839656248
HNF1A 0 0 4.89684e-06 1.50707228094224e-06 0.784255076291179 0.0121871759825619
HNF1B 0 0 1.04146e-10 1.61120860032206e-06 0.929094811101954 0.0144055344261901
HNF4A 0 0 4.87036e-06 1.50364522559e-06 0.785115431128105 0.0122003826183842
HNF4G 0 0 3.95596e-06 9.52639130604085e-07 0.831680367368301 0.0129146382308358
HNMT 0 0 1.59961e-06 6.6203229179978e-07 0.916467649372747 0.0142125339524717
HNRNPA0 0 0 1.04146e-10 5.6433814755119e-07 0.974555317972438 0.0150997524106721
HNRNPA1 0 0 1.18323e-06 1.07909059480284e-06 0.912621154769079 0.014153726996129
HNRNPA1L2 0 0 1.04146e-10 7.11705670068305e-07 0.96802115831844 0.0150000307989161
HNRNPA2B1 0 0 2.35579e-06 1.0011093286634e-06 0.878428296031179 0.0136306624812191
HNRNPA3 0 0 9.01296e-07 1.01979394793636e-06 0.924331363509033 0.0143327361552223
HNRNPAB 0 0 1.87345e-06 1.18947183098893e-06 0.885990168260409 0.0137463878541344
HNRNPC 0 0 1.04146e-10 1.00150605072563e-06 0.955301620181864 0.0148058526011782
HNRNPCL1 0 0 1.04146e-10 6.51053961800325e-07 0.970704981191872 0.0150409926247766
HNRNPD 0 0 1.79651e-06 1.14686975967778e-06 0.890148901342608 0.0138100206965645
HNRNPF 0 0 2.032e-06 7.5722395544212e-07 0.898555396867332 0.0139386235495915
HNRNPH1 0 0 2.0698e-06 1.46084819179484e-06 0.868993796625842 0.0134862407138087
HNRNPH3 0 0 1.6862e-06 1.59148497515042e-06 0.875707935779648 0.0135890239919695
HNRNPK 0 0 1.63929e-06 1.71698827777902e-06 0.872165181289609 0.0135347924679069
HNRNPKP3 0 0 1.04146e-10 4.59965314945474e-08 0.99789759845494 0.0154558276867593
HNRNPL 0 0 3.8279e-06 1.23308553825864e-06 0.824849957489684 0.0128099318042183
HNRNPM 0 0 2.86697e-06 1.94420448123216e-06 0.826276024693615 0.0128317944648255
HNRNPR 0 0 5.61462e-06 1.45929675597987e-06 0.766196785308768 0.0119098957302714
HNRNPU 0 1 4.85438e-06 2.27759450891698e-06 49.3070575902535 0.436834093213285
HNRNPU-AS1 0 0 1.04146e-10 4.59571866358552e-08 0.997899391725973 0.0154558550323568
HNRNPUL1 0 0 7.15906e-06 3.08805589877092e-06 0.673465401403624 0.0104835743813706
HNRNPUL2 0 0 3.11603e-06 2.77037732995643e-06 0.788722623226518 0.0122557499659588
HNRNPUL2-BSCL2 0 0 1.04146e-10 1.05557360008685e-06 0.952947485604516 0.0147699056664952
HNRPDL 0 0 1.32142e-06 1.33160958575345e-06 0.897736958857532 0.013926104531
HNRPLL 0 0 2.75407e-06 1.61551430035301e-06 0.84212965790229 0.0130747771335498
HOGA1 0 0 3.61939e-06 7.65993525589455e-07 0.848888394137574 0.0131783293760928
HOMER1 0 0 2.43238e-06 1.10899532389583e-06 0.871735374289155 0.0135282126934021
HOMER2 0 0 2.78108e-06 1.24388834238756e-06 0.855705257492107 0.0132827501893182
HOMER3 0 0 4.29843e-06 1.09169013278875e-06 0.816425676000933 0.0126807616045743
HOMEZ 0 0 9.52097e-07 1.23029755457187e-06 0.91383985004162 0.014172359722229
HOOK1 0 0 5.08586e-06 2.22239303959297e-06 0.754009991111636 0.0117226827579291
HOOK2 0 0 6.05914e-06 2.57250059556286e-06 0.716885105796061 0.0111519344921448
HOOK3 0 0 4.60812e-06 2.69367556395808e-06 0.750611409533764 0.0116704612526561
HOPX 0 0 1.04146e-10 4.99343951379533e-07 0.977451382901337 0.0151439444847123
HORMAD1 0 0 2.3025e-06 1.14183271160386e-06 0.87446214401228 0.0135699544295087
HORMAD2 0 0 9.46857e-07 9.3470148000598e-07 0.926422732843706 0.0143646992190538
HOTAIR 0 0 1.04146e-10 2.90099189231237e-07 0.986834822879568 0.0152871024608775
HOTAIRM1 0 0 1.04146e-10 9.08469142237125e-08 0.995855530271393 0.0154246871946959
HOTTIP 0 0 1.04146e-10 9.17754952190535e-08 0.995813296401889 0.0154240431290631
HOXA-AS3 0 0 1.04146e-10 1.13025930811171e-07 0.994847279636109 0.0154093111633835
HOXA-AS4 0 0 1.04146e-10 9.19741187050895e-08 0.995804262813792 0.0154239053669229
HOXA1 0 0 3.23302e-06 8.35284403879945e-07 0.857910759585972 0.0133165293715751
HOXA10 0 0 2.34341e-06 7.73387112368575e-07 0.887996695309807 0.0137770907822726
HOXA11 0 0 2.8039e-06 4.77565917641866e-07 0.885444705468007 0.0137380411099254
HOXA11-AS 0 0 1.04146e-10 4.59571866358552e-08 0.997899391725973 0.0154558550323568
HOXA13 0 0 2.70697e-06 4.71520721152401e-07 0.888748098215105 0.0137885879022716
HOXA2 0 0 2.74052e-06 6.25430795624785e-07 0.881472545245813 0.0136772543251334
HOXA3 0 0 5.2131e-06 8.12702403345775e-07 0.800463732955302 0.0124359230966341
HOXA4 0 0 1.37995e-06 7.46981516528285e-07 0.920089816665857 0.0142679048773708
HOXA5 0 0 2.90756e-06 3.6707925394471e-07 0.886647791757855 0.0137564507085349
HOXA6 0 0 3.12079e-06 5.016333032611e-07 0.87456044522399 0.0135714591709316
HOXA7 0 0 2.95072e-06 3.58790359161659e-07 0.885622983078639 0.0137407691531801
HOXA9 0 0 2.54452e-06 4.93211779047845e-07 0.89301427546419 0.0138538590549851
HOXB-AS1 0 0 1.04146e-10 3.92104295384723e-07 0.982249053568303 0.0152171451039902
HOXB-AS3 0 0 1.04146e-10 1.79666383700048e-07 0.991824084369476 0.0153632039294622
HOXB-AS5 0 0 1.04146e-10 4.59571866358552e-08 0.997899391725973 0.0154558550323568
HOXB1 0 0 1.69913e-06 7.34251197798435e-07 0.910220324242361 0.0141170184522854
HOXB13 0 0 3.44878e-06 5.53457875647255e-07 0.862378454631309 0.0133849489186129
HOXB2 0 0 2.78241e-06 5.7742345069604e-07 0.882091185648578 0.0136867219990609
HOXB3 0 0 3.68221e-06 6.2813324763813e-07 0.852342112677722 0.0132312362495238
HOXB4 0 0 2.94904e-06 4.39750792714721e-07 0.882407918235041 0.01369156920483
HOXB5 0 0 3.74941e-06 4.22162077671951e-07 0.858342554140745 0.0133231424099057
HOXB6 0 0 3.14658e-06 7.6583173305607e-07 0.863283930870823 0.0133988144817236
HOXB7 0 0 2.66939e-06 5.60897206385275e-07 0.886313003108175 0.0137513278493681
HOXB8 0 0 1.04146e-10 8.2388457340367e-07 0.963077189965945 0.0149245646006516
HOXB9 0 0 2.82959e-06 3.88263154309929e-07 0.888250401212137 0.0137809727338942
HOXC-AS5 0 0 1.04146e-10 9.17234032904565e-08 0.995815665606978 0.0154240792594138
HOXC10 0 0 2.18823e-06 6.02815973730685e-07 0.899893545189622 0.0139590914935438
HOXC11 0 0 2.79536e-06 6.41079581541625e-07 0.87912652805004 0.0136413492217598
HOXC12 0 0 2.24713e-06 3.66082619453042e-07 0.907767923153301 0.0140795185753243
HOXC13 0 0 3.54524e-06 4.64257953205791e-07 0.862933679148887 0.0133934511212149
HOXC4 0 0 2.68416e-06 7.7967485129623e-07 0.877044583950376 0.0136094834901125
HOXC5 0 0 1.83385e-06 5.4410265415103e-07 0.913762504873548 0.0141711772069154
HOXC6 0 0 2.80066e-06 6.2785814843469e-07 0.879491481766712 0.0136469349027826
HOXC8 0 0 2.18507e-06 7.1888136741554e-07 0.895238933245519 0.0138878921830345
HOXC9 0 0 3.46701e-06 4.25243575256106e-07 0.866879471393215 0.0134538691692763
HOXD-AS1 0 0 1.04146e-10 9.33891735862025e-08 0.995739907168309 0.0154229239427709
HOXD-AS2 0 0 1.04146e-10 9.0252831925512e-08 0.995882551375565 0.0154250992655313
HOXD1 0 0 1.67352e-06 6.7681780612362e-07 0.913442283806291 0.014166281378773
HOXD10 0 0 2.54273e-06 7.7176144919926e-07 0.881786862256977 0.0136820646559979
HOXD11 0 0 1.04146e-10 4.25952055651052e-07 0.980732190211836 0.0151940026873753
HOXD12 0 0 3.37476e-06 4.36876488701306e-07 0.869265159737357 0.0134903952864714
HOXD13 0 0 1.91386e-06 7.0999003758054e-07 0.904289565546493 0.014026325815779
HOXD3 0 0 4.40174e-06 8.16581980444e-07 0.823712459507954 0.0127924924280487
HOXD4 0 0 2.63245e-06 4.8546009649151e-07 0.890540264264449 0.0138160085242706
HOXD8 0 0 9.57016e-07 6.38093573514995e-07 0.938710455558211 0.0145524545375499
HOXD9 0 0 2.44591e-06 5.28781365692505e-07 0.894698714652241 0.0138796280588682
HP 0 0 1.73515e-06 8.71717786561595e-07 0.903367834489772 0.01401222928797
